Episode,disturbance_level,Steps,Returns
712,1.5,85,-1620.9558772288206
713,1.5,90,-1878.3646220258577
714,1.5,71,-1659.808585318009
715,1.5,62,-1516.8469428266567
716,1.5,59,-1365.0656989707722
717,1.5,78,-1755.2054904467873
718,1.5,79,-1669.5223630582407
719,1.5,90,-1904.9130945692264
720,1.5,67,-1612.0974544280384
721,1.5,62,-1585.6947562993973
722,1.5,59,-1437.3410896206008
723,1.5,83,-1761.9630378766185
724,1.5,75,-1721.081210251804
725,1.5,80,-1681.3386992470716
726,1.5,73,-1519.3584073044779
727,1.5,60,-1490.5641211044094
728,1.5,96,-1669.177767478221
729,1.5,71,-1669.876535540922
730,1.5,78,-1602.126875834369
731,1.5,71,-1545.2228423441213
732,1.5,66,-1571.889930846019
733,1.5,66,-1565.7597901865229
734,1.5,61,-1532.3099428394894
735,1.5,67,-1588.3243541706797
736,1.5,62,-1553.5242094946066
737,1.5,68,-1692.8799592048103
738,1.5,81,-1609.1473433848082
739,1.5,75,-1694.1037191993246
740,1.5,71,-1669.446281793163
741,1.5,65,-1538.8607586338003
742,1.5,47,-1433.7774307547718
743,1.5,68,-1546.0450912522638
744,1.5,80,-1652.4612232946683
745,1.5,80,-1784.1734547002916
746,1.5,55,-1487.7857026907445
747,1.5,84,-1562.8287113747201
748,1.5,67,-1563.0979528164057
749,1.5,61,-1457.4225423175883
750,1.5,95,-1763.6745957301662
751,1.5,73,-1605.613086580594
752,1.5,85,-1755.1253869339653
753,1.5,41,-1389.798864240517
754,1.5,73,-1451.3297895848946
755,1.5,81,-1704.6026493288996
756,1.5,74,-1582.4812081936598
757,1.5,70,-1685.2492139332696
758,1.5,69,-1646.7981861586795
759,1.5,75,-1543.752012169256
760,1.5,56,-1404.1416705192783
761,1.5,83,-1649.0033178728813
762,1.5,78,-1629.3747557529696
763,1.5,66,-1638.0733195330558
764,1.5,55,-1444.4579793233331
765,1.5,63,-1612.6784369798702
766,1.5,81,-1564.2667160385186
767,1.5,62,-1521.493867765183
768,1.5,60,-1575.0655785010367
769,1.5,59,-1499.9151102902304
770,1.5,67,-1531.8849197072568
771,1.5,76,-1640.0046062098004
772,1.5,89,-1641.3330552341451
773,1.5,62,-1543.1098601552333
774,1.5,55,-1508.9656041697353
775,1.5,80,-1671.338201363022
776,1.5,65,-1570.3410075063134
777,1.5,80,-1792.3530955446129
778,1.5,72,-1553.8726127855443
779,1.5,89,-1703.5180677519702
780,1.5,55,-1460.9881198702565
